games_played,spy_win_ratio
1707,0.62507
1708,0.62529
1709,0.62551
1710,0.62573
1711,0.62537
1712,0.62558
1713,0.6258
1714,0.62602
1715,0.62624
1716,0.62646
1717,0.62667
1718,0.62689
1719,0.62653
1720,0.62674
1721,0.62696
1722,0.62718
1723,0.62681
1724,0.62703
1725,0.62725
1726,0.62746
1727,0.6271
1728,0.62731
1729,0.62695
1730,0.62717
1731,0.62681
1732,0.62702
1733,0.62724
1734,0.62745
1735,0.62767
1736,0.62788
1737,0.62809
1738,0.62831
1739,0.62795
1740,0.62816
1741,0.6278
1742,0.62801
1743,0.62823
1744,0.62844
1745,0.62808
1746,0.62829
1747,0.62851
1748,0.62872
1749,0.62836
1750,0.62857
1751,0.62878
1752,0.629
1753,0.62921
1754,0.62885
1755,0.62906
1756,0.6287
1757,0.62834
1758,0.62799
1759,0.62763
1760,0.62784
1761,0.62805
1762,0.6277
1763,0.62734
1764,0.62755
1765,0.62776
1766,0.62797
1767,0.62818
1768,0.62839
1769,0.6286
1770,0.62881
1771,0.62846
1772,0.6281
1773,0.62775
1774,0.62796
1775,0.62761
1776,0.62725
1777,0.62746
1778,0.62767
1779,0.62788
1780,0.62753
1781,0.62774
1782,0.62738
1783,0.62759
1784,0.6278
1785,0.62801
1786,0.62822
1787,0.62843
1788,0.62808
1789,0.62772
1790,0.62793
1791,0.62758
1792,0.62723
1793,0.62744
1794,0.62765
1795,0.62786
1796,0.62806
1797,0.62827
1798,0.62848
1799,0.62813
1800,0.62833
1801,0.62798
1802,0.62819
1803,0.62784
1804,0.62805
1805,0.62825
1806,0.62846
1807,0.62811
1808,0.62777
1809,0.62797
1810,0.62818
1811,0.62783
1812,0.62804
1813,0.62769
1814,0.62789
1815,0.6281
1816,0.6283
1817,0.62851
1818,0.62871
1819,0.62837
1820,0.62857
1821,0.62878
1822,0.62843
1823,0.62863
1824,0.62884
1825,0.62904
1826,0.62924
1827,0.62945
1828,0.6291
1829,0.62931
1830,0.62951
1831,0.62971
1832,0.62937
1833,0.62957
1834,0.62923
1835,0.62888
1836,0.62908
1837,0.62929
1838,0.62894
1839,0.6286
1840,0.6288
1841,0.62901
1842,0.62866
1843,0.62887
1844,0.62907
1845,0.62927
1846,0.62893
1847,0.62913
1848,0.62933
1849,0.62953
1850,0.62973
1851,0.62993
1852,0.63013
1853,0.63033
1854,0.62999
1855,0.62965
1856,0.62985
1857,0.63005
1858,0.63025
1859,0.63045
1860,0.63065
1861,0.63084
1862,0.6305
1863,0.63017
1864,0.62983
1865,0.62949
1866,0.62969
1867,0.62989
1868,0.63009
1869,0.62975
1870,0.62941
1871,0.62961
1872,0.62981
1873,0.63001
1874,0.62967
1875,0.62987
